Product_Name,Category,Brand,Price,Rating,Review_Text,Skin_Type,Age_Group,Purchase_Platform,Recommendation
Lakme Exfoliator Evening,Exfoliator,Lakme,2247.45,5,Absolutely love this product! My skin feels so smooth and radiant.,Oily,25-34,Flipkart,Yes
Dior Blush Wonder,Blush,Dior,3339.34,4,One of the best products I’ve tried! Totally satisfied.,Sensitive,55+,Myntra,Yes
Estee Lauder Clay Mask Loss,Clay Mask,Estee Lauder,3466.65,1,Made my skin break out. Wouldn’t recommend.,Combination,25-34,Amazon,No
Rare Beauty BB Cream Whether,BB Cream,Rare Beauty,2592.65,5,Smells amazing and the packaging is super cute. Highly recommend!,Combination,35-44,Sephora,Yes
Maybelline Serum Threat,Serum,Maybelline,908.09,5,Affordable yet effective — my skin has never looked better!,Oily,35-44,Tira Beauty,Yes
Minimalist Lipstick Main,Lipstick,Minimalist,1511.2,3,Takes time to show results. Not sure if I’d repurchase.,Sensitive,45-54,Brand Website,No
L'Oréal Clay Mask Both,Clay Mask,L'Oréal,273.59,5,Smells amazing and the packaging is super cute. Highly recommend!,Combination,45-54,Nykaa,Yes
Minimalist Countour Power,Countour,Minimalist,3306.96,4,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,55+,Myntra,Yes
Charlotte Tilbury Color Corrector Fight,Color Corrector,Charlotte Tilbury,890.04,2,Not worth the hype. I regret buying it.,Normal,55+,Myntra,No
Clinique Sheet Mask Kind,Sheet Mask,Clinique,1770.09,3,"Decent product for the price, but texture could be better.",Normal,25-34,Brand Website,No
Maybelline CC Cream Adult,CC Cream,Maybelline,2720.41,5,Affordable yet effective — my skin has never looked better!,Normal,35-44,Myntra,Yes
The Ordinary Lipstick Travel,Lipstick,The Ordinary,3488.47,1,Not worth the hype. I regret buying it.,Combination,18-24,Brand Website,No
Fenty Beauty Color Corrector Wait,Color Corrector,Fenty Beauty,1477.23,4,Great texture and long-lasting effect — definitely worth the price!,Dry,25-34,Nykaa,Yes
Clinique Lipstick Produce,Lipstick,Clinique,2797.72,2,Totally disappointed. Waste of money.,Combination,25-34,Nykaa,No
Dior Face Oil Mouth,Face Oil,Dior,2776.5,4,Absolutely love this product! My skin feels so smooth and radiant.,Sensitive,45-54,Flipkart,Yes
Dior Blush Treatment,Blush,Dior,2006.15,5,Affordable yet effective — my skin has never looked better!,Dry,55+,Amazon,Yes
L'Oréal Blush Consumer,Blush,L'Oréal,399.71,1,Too oily and sticky for my skin type.,Dry,45-54,Myntra,No
Kylie Cosmetics Color Corrector Rock,Color Corrector,Kylie Cosmetics,2395.39,5,Affordable yet effective — my skin has never looked better!,Combination,25-34,Tira Beauty,Yes
Lakme BB Cream Manage,BB Cream,Lakme,1775.11,4,Absolutely love this product! My skin feels so smooth and radiant.,Sensitive,35-44,Sephora,Yes
Maybelline Moisturizer Address,Moisturizer,Maybelline,3355.78,5,Smells amazing and the packaging is super cute. Highly recommend!,Dry,25-34,Sephora,Yes
Kylie Cosmetics Bronzer Father,Bronzer,Kylie Cosmetics,356.98,3,"Works fine, but I’ve used better alternatives.",Normal,25-34,Brand Website,No
Kylie Cosmetics Lip Gloss Book,Lip Gloss,Kylie Cosmetics,1760.52,3,Takes time to show results. Not sure if I’d repurchase.,Combination,55+,Amazon,No
The Ordinary Bronzer Leave,Bronzer,The Ordinary,3352.35,2,Didn’t work for my skin at all. Caused mild irritation.,Sensitive,55+,Amazon,No
The Ordinary Cleanser Family,Cleanser,The Ordinary,2230.2,5,One of the best products I’ve tried! Totally satisfied.,Dry,18-24,Nykaa,Yes
L'Oréal Foundation Room,Foundation,L'Oréal,2927.09,3,"Decent product for the price, but texture could be better.",Dry,55+,Flipkart,No
Charlotte Tilbury Color Corrector Night,Color Corrector,Charlotte Tilbury,1508.86,1,Totally disappointed. Waste of money.,Oily,55+,Amazon,No
Lakme Countour Finish,Countour,Lakme,2897.7,4,Does exactly what it claims. My go-to product now!,Oily,18-24,Flipkart,Yes
Chanel Highlighter But,Highlighter,Chanel,281.25,5,Perfect for my skin type. I can already see a glow after a few uses.,Combination,35-44,Myntra,Yes
Fenty Beauty Serum Nearly,Serum,Fenty Beauty,2270.87,1,Didn’t work for my skin at all. Caused mild irritation.,Sensitive,35-44,Sephora,No
Chanel Cleanser Attention,Cleanser,Chanel,2336.59,1,Made my skin break out. Wouldn’t recommend.,Combination,35-44,Myntra,No
Kylie Cosmetics Countour Usually,Countour,Kylie Cosmetics,2059.57,5,Perfect for my skin type. I can already see a glow after a few uses.,Combination,45-54,Flipkart,Yes
Huda Beauty Face Oil Either,Face Oil,Huda Beauty,2321.11,2,Made my skin break out. Wouldn’t recommend.,Sensitive,25-34,Sephora,No
Kylie Cosmetics CC Cream Hair,CC Cream,Kylie Cosmetics,1304.02,4,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,45-54,Flipkart,Yes
Dior Face Oil Onto,Face Oil,Dior,1668.9,4,Absolutely love this product! My skin feels so smooth and radiant.,Combination,25-34,Flipkart,Yes
Estee Lauder Toner Concern,Toner,Estee Lauder,1965.76,1,Too oily and sticky for my skin type.,Normal,25-34,Amazon,No
Colorbar Lip Gloss Rock,Lip Gloss,Colorbar,1358.88,5,Great texture and long-lasting effect — definitely worth the price!,Combination,25-34,Sephora,Yes
Dior Face Oil Author,Face Oil,Dior,505.98,2,Totally disappointed. Waste of money.,Dry,18-24,Flipkart,No
Dior Countour To,Countour,Dior,1840.17,2,Not worth the hype. I regret buying it.,Oily,35-44,Nykaa,No
Huda Beauty Lip Gloss For,Lip Gloss,Huda Beauty,1576.2,1,Too oily and sticky for my skin type.,Sensitive,25-34,Tira Beauty,No
Charlotte Tilbury Moisturizer Ability,Moisturizer,Charlotte Tilbury,2433.28,5,One of the best products I’ve tried! Totally satisfied.,Combination,35-44,Flipkart,Yes
Colorbar Sunscreen Second,Sunscreen,Colorbar,1941.79,3,Takes time to show results. Not sure if I’d repurchase.,Combination,55+,Flipkart,No
Fenty Beauty Lip Gloss At,Lip Gloss,Fenty Beauty,2221.38,5,Lightweight and hydrating. It blends beautifully and feels premium.,Combination,18-24,Nykaa,Yes
Kylie Cosmetics Face Oil Security,Face Oil,Kylie Cosmetics,276.88,3,Takes time to show results. Not sure if I’d repurchase.,Normal,45-54,Tira Beauty,No
Clinique Foundation Per,Foundation,Clinique,1127.06,5,Affordable yet effective — my skin has never looked better!,Oily,35-44,Amazon,Yes
L'Oréal Exfoliator Teacher,Exfoliator,L'Oréal,1419.97,2,Too oily and sticky for my skin type.,Sensitive,55+,Myntra,No
Maybelline Cleanser Task,Cleanser,Maybelline,1206.17,2,Not worth the hype. I regret buying it.,Oily,45-54,Nykaa,No
Rare Beauty CC Cream Bad,CC Cream,Rare Beauty,951.78,2,Too oily and sticky for my skin type.,Sensitive,25-34,Flipkart,No
MAC Sunscreen Fish,Sunscreen,MAC,1254.72,2,Made my skin break out. Wouldn’t recommend.,Combination,25-34,Brand Website,No
Minimalist BB Cream Particular,BB Cream,Minimalist,2436.66,3,Takes time to show results. Not sure if I’d repurchase.,Sensitive,55+,Flipkart,No
Fenty Beauty Countour Approach,Countour,Fenty Beauty,1700.1,1,Made my skin break out. Wouldn’t recommend.,Sensitive,25-34,Flipkart,No
Dior Toner Sea,Toner,Dior,639.1,2,Made my skin break out. Wouldn’t recommend.,Oily,55+,Myntra,No
MAC Lip Gloss After,Lip Gloss,MAC,392.93,5,Perfect for my skin type. I can already see a glow after a few uses.,Normal,25-34,Tira Beauty,Yes
Estee Lauder Bronzer Quite,Bronzer,Estee Lauder,1663.3,1,Too oily and sticky for my skin type.,Dry,55+,Flipkart,No
Clinique Clay Mask School,Clay Mask,Clinique,991.44,1,Didn’t work for my skin at all. Caused mild irritation.,Sensitive,35-44,Nykaa,No
Colorbar Countour Sort,Countour,Colorbar,3106.23,1,Not worth the hype. I regret buying it.,Sensitive,35-44,Nykaa,No
Clinique Toner Officer,Toner,Clinique,2869.06,1,Made my skin break out. Wouldn’t recommend.,Oily,25-34,Myntra,No
L'Oréal Bronzer Politics,Bronzer,L'Oréal,936.89,4,Affordable yet effective — my skin has never looked better!,Oily,55+,Nykaa,Yes
Estee Lauder Sunscreen Thousand,Sunscreen,Estee Lauder,3199.34,5,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,45-54,Tira Beauty,Yes
Charlotte Tilbury Lipstick National,Lipstick,Charlotte Tilbury,475.82,5,Affordable yet effective — my skin has never looked better!,Oily,35-44,Myntra,Yes
Rare Beauty Sunscreen Family,Sunscreen,Rare Beauty,860.08,1,Made my skin break out. Wouldn’t recommend.,Sensitive,25-34,Nykaa,No
Clinique Lipstick Generation,Lipstick,Clinique,496.27,4,Absolutely love this product! My skin feels so smooth and radiant.,Sensitive,35-44,Brand Website,Yes
Chanel Exfoliator Body,Exfoliator,Chanel,2308.91,1,Too oily and sticky for my skin type.,Oily,18-24,Nykaa,No
Clinique Lipstick Point,Lipstick,Clinique,2694.92,1,Didn’t work for my skin at all. Caused mild irritation.,Oily,45-54,Sephora,No
Clinique Bronzer Share,Bronzer,Clinique,3213.0,2,Made my skin break out. Wouldn’t recommend.,Oily,35-44,Tira Beauty,No
Colorbar Cleanser Sing,Cleanser,Colorbar,2106.85,2,Made my skin break out. Wouldn’t recommend.,Oily,35-44,Nykaa,No
Chanel Exfoliator People,Exfoliator,Chanel,472.48,4,Absolutely love this product! My skin feels so smooth and radiant.,Normal,45-54,Nykaa,Yes
Clinique Clay Mask Sport,Clay Mask,Clinique,1519.07,2,Made my skin break out. Wouldn’t recommend.,Oily,35-44,Amazon,No
Chanel Clay Mask Represent,Clay Mask,Chanel,1205.87,4,Absolutely love this product! My skin feels so smooth and radiant.,Normal,55+,Myntra,Yes
Charlotte Tilbury Foundation Road,Foundation,Charlotte Tilbury,2385.71,1,Totally disappointed. Waste of money.,Normal,18-24,Amazon,No
Chanel Moisturizer Allow,Moisturizer,Chanel,676.67,3,Average product — didn’t see a huge difference.,Combination,35-44,Brand Website,No
Estee Lauder Face Oil Card,Face Oil,Estee Lauder,3043.69,3,Average product — didn’t see a huge difference.,Sensitive,25-34,Nykaa,No
Huda Beauty Bronzer Industry,Bronzer,Huda Beauty,3353.79,3,Average product — didn’t see a huge difference.,Sensitive,35-44,Sephora,No
L'Oréal Cleanser Return,Cleanser,L'Oréal,1116.63,4,Absolutely love this product! My skin feels so smooth and radiant.,Dry,25-34,Brand Website,Yes
MAC Color Corrector Week,Color Corrector,MAC,3341.39,1,Made my skin break out. Wouldn’t recommend.,Combination,55+,Tira Beauty,No
Clinique Exfoliator Event,Exfoliator,Clinique,438.13,3,"Decent product for the price, but texture could be better.",Dry,35-44,Nykaa,No
L'Oréal Blush Better,Blush,L'Oréal,2530.33,3,"It’s okay, not bad but not great either.",Sensitive,25-34,Nykaa,No
Huda Beauty Face Oil Anyone,Face Oil,Huda Beauty,897.23,3,Average product — didn’t see a huge difference.,Sensitive,25-34,Nykaa,No
Kylie Cosmetics Cleanser Court,Cleanser,Kylie Cosmetics,1598.73,2,Not worth the hype. I regret buying it.,Sensitive,55+,Sephora,No
MAC Clay Mask Up,Clay Mask,MAC,3264.59,5,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,18-24,Flipkart,Yes
Kylie Cosmetics Color Corrector Court,Color Corrector,Kylie Cosmetics,2816.01,5,Perfect for my skin type. I can already see a glow after a few uses.,Dry,55+,Flipkart,Yes
The Ordinary Foundation Knowledge,Foundation,The Ordinary,2504.15,3,Takes time to show results. Not sure if I’d repurchase.,Combination,35-44,Flipkart,No
L'Oréal Sheet Mask Inside,Sheet Mask,L'Oréal,1534.36,2,Too oily and sticky for my skin type.,Sensitive,45-54,Sephora,No
Huda Beauty Lipstick Dog,Lipstick,Huda Beauty,3134.54,5,Perfect for my skin type. I can already see a glow after a few uses.,Oily,55+,Amazon,Yes
L'Oréal Toner Face,Toner,L'Oréal,747.16,1,Not worth the hype. I regret buying it.,Oily,45-54,Tira Beauty,No
Fenty Beauty CC Cream North,CC Cream,Fenty Beauty,556.37,2,Totally disappointed. Waste of money.,Normal,55+,Sephora,No
Fenty Beauty BB Cream Five,BB Cream,Fenty Beauty,905.21,3,Average product — didn’t see a huge difference.,Normal,55+,Amazon,No
Chanel Sunscreen Finish,Sunscreen,Chanel,2943.27,2,Totally disappointed. Waste of money.,Oily,18-24,Tira Beauty,No
Lakme Cleanser Almost,Cleanser,Lakme,3053.02,4,Affordable yet effective — my skin has never looked better!,Combination,55+,Myntra,Yes
Maybelline Color Corrector Big,Color Corrector,Maybelline,719.64,3,Takes time to show results. Not sure if I’d repurchase.,Dry,25-34,Tira Beauty,No
Colorbar CC Cream Cup,CC Cream,Colorbar,3332.41,3,"Decent product for the price, but texture could be better.",Combination,25-34,Sephora,No
Fenty Beauty Bronzer Write,Bronzer,Fenty Beauty,3444.59,3,Takes time to show results. Not sure if I’d repurchase.,Dry,18-24,Brand Website,No
Dior Face Oil Until,Face Oil,Dior,965.34,1,Smells weird and the texture feels heavy.,Normal,35-44,Amazon,No
Colorbar Sunscreen Admit,Sunscreen,Colorbar,2993.11,3,Average product — didn’t see a huge difference.,Combination,55+,Flipkart,No
Clinique Lipstick Its,Lipstick,Clinique,3145.16,1,Totally disappointed. Waste of money.,Normal,55+,Brand Website,No
Maybelline Serum But,Serum,Maybelline,3189.42,5,Perfect for my skin type. I can already see a glow after a few uses.,Dry,25-34,Flipkart,Yes
Clinique Serum Remain,Serum,Clinique,2226.59,5,Does exactly what it claims. My go-to product now!,Normal,35-44,Brand Website,Yes
Clinique Color Corrector Boy,Color Corrector,Clinique,2333.08,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,35-44,Tira Beauty,No
Kylie Cosmetics Sunscreen Minute,Sunscreen,Kylie Cosmetics,3276.15,2,Didn’t work for my skin at all. Caused mild irritation.,Normal,18-24,Tira Beauty,No
Chanel Color Corrector Should,Color Corrector,Chanel,1102.52,3,"It’s okay, not bad but not great either.",Sensitive,25-34,Myntra,No
Colorbar CC Cream Civil,CC Cream,Colorbar,1895.42,4,Affordable yet effective — my skin has never looked better!,Normal,45-54,Myntra,Yes
Minimalist Lipstick Third,Lipstick,Minimalist,2377.42,3,Takes time to show results. Not sure if I’d repurchase.,Normal,35-44,Myntra,No
Colorbar Moisturizer Their,Moisturizer,Colorbar,2323.94,3,"It’s okay, not bad but not great either.",Sensitive,18-24,Brand Website,No
L'Oréal Toner Fill,Toner,L'Oréal,3257.21,2,Smells weird and the texture feels heavy.,Sensitive,45-54,Brand Website,No
Kylie Cosmetics Face Oil Heavy,Face Oil,Kylie Cosmetics,3375.24,5,Lightweight and hydrating. It blends beautifully and feels premium.,Normal,45-54,Nykaa,Yes
Colorbar BB Cream Allow,BB Cream,Colorbar,445.42,5,Smells amazing and the packaging is super cute. Highly recommend!,Combination,45-54,Myntra,Yes
Lakme Lip Gloss Price,Lip Gloss,Lakme,1066.49,3,Average product — didn’t see a huge difference.,Combination,35-44,Amazon,No
Rare Beauty Cleanser Around,Cleanser,Rare Beauty,3412.75,5,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,35-44,Tira Beauty,Yes
Colorbar Sunscreen I,Sunscreen,Colorbar,746.39,1,Didn’t work for my skin at all. Caused mild irritation.,Normal,45-54,Nykaa,No
Dior Lip Gloss Network,Lip Gloss,Dior,1549.05,2,Totally disappointed. Waste of money.,Normal,35-44,Amazon,No
Huda Beauty Cleanser With,Cleanser,Huda Beauty,674.37,2,Too oily and sticky for my skin type.,Combination,45-54,Brand Website,No
Dior Face Oil Writer,Face Oil,Dior,1682.04,2,Not worth the hype. I regret buying it.,Normal,35-44,Brand Website,No
Lakme Face Oil Could,Face Oil,Lakme,706.03,5,Great texture and long-lasting effect — definitely worth the price!,Dry,35-44,Brand Website,Yes
MAC BB Cream West,BB Cream,MAC,1054.88,3,"It’s okay, not bad but not great either.",Oily,18-24,Myntra,No
Clinique Lipstick Century,Lipstick,Clinique,2316.39,2,Made my skin break out. Wouldn’t recommend.,Combination,18-24,Flipkart,No
Chanel Blush Machine,Blush,Chanel,1776.24,2,Made my skin break out. Wouldn’t recommend.,Dry,18-24,Brand Website,No
Charlotte Tilbury Moisturizer Network,Moisturizer,Charlotte Tilbury,1826.45,1,Didn’t work for my skin at all. Caused mild irritation.,Oily,25-34,Brand Website,No
The Ordinary CC Cream Process,CC Cream,The Ordinary,2422.67,4,Does exactly what it claims. My go-to product now!,Dry,35-44,Sephora,Yes
Lakme Lipstick Local,Lipstick,Lakme,3222.96,5,Smells amazing and the packaging is super cute. Highly recommend!,Combination,25-34,Tira Beauty,Yes
Lakme Countour Send,Countour,Lakme,3137.27,1,Smells weird and the texture feels heavy.,Dry,18-24,Nykaa,No
Minimalist Lipstick Visit,Lipstick,Minimalist,770.24,5,Lightweight and hydrating. It blends beautifully and feels premium.,Dry,18-24,Tira Beauty,Yes
Estee Lauder Bronzer Week,Bronzer,Estee Lauder,2238.24,5,Affordable yet effective — my skin has never looked better!,Normal,18-24,Flipkart,Yes
Fenty Beauty Moisturizer Claim,Moisturizer,Fenty Beauty,3162.29,2,Didn’t work for my skin at all. Caused mild irritation.,Normal,55+,Amazon,No
Charlotte Tilbury CC Cream Onto,CC Cream,Charlotte Tilbury,1023.42,4,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,35-44,Flipkart,Yes
The Ordinary BB Cream Deep,BB Cream,The Ordinary,1675.03,1,Made my skin break out. Wouldn’t recommend.,Normal,25-34,Brand Website,No
Chanel Sunscreen Pressure,Sunscreen,Chanel,823.77,2,Smells weird and the texture feels heavy.,Dry,45-54,Nykaa,No
Fenty Beauty Blush Live,Blush,Fenty Beauty,3416.84,5,Great texture and long-lasting effect — definitely worth the price!,Oily,18-24,Sephora,Yes
Fenty Beauty CC Cream War,CC Cream,Fenty Beauty,1878.41,4,Great texture and long-lasting effect — definitely worth the price!,Dry,45-54,Nykaa,Yes
Fenty Beauty Moisturizer Guess,Moisturizer,Fenty Beauty,2723.31,3,Takes time to show results. Not sure if I’d repurchase.,Oily,55+,Brand Website,No
Charlotte Tilbury Blush Together,Blush,Charlotte Tilbury,1644.45,5,One of the best products I’ve tried! Totally satisfied.,Normal,25-34,Nykaa,Yes
Lakme Highlighter Quite,Highlighter,Lakme,899.7,4,Smells amazing and the packaging is super cute. Highly recommend!,Oily,18-24,Myntra,Yes
Charlotte Tilbury Serum The,Serum,Charlotte Tilbury,1443.65,5,Smells amazing and the packaging is super cute. Highly recommend!,Oily,18-24,Tira Beauty,Yes
The Ordinary Clay Mask Another,Clay Mask,The Ordinary,1663.98,5,Does exactly what it claims. My go-to product now!,Normal,35-44,Sephora,Yes
MAC Lipstick Style,Lipstick,MAC,1404.69,3,"It’s okay, not bad but not great either.",Dry,25-34,Myntra,No
Minimalist Clay Mask Admit,Clay Mask,Minimalist,2611.59,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,35-44,Brand Website,No
Kylie Cosmetics Clay Mask Leg,Clay Mask,Kylie Cosmetics,2759.42,4,Perfect for my skin type. I can already see a glow after a few uses.,Oily,18-24,Brand Website,Yes
